                                                   
{'loss': 1.4432, 'grad_norm': 16.352027893066406, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.3727, 'grad_norm': 1.1706538200378418, 'learning_rate': 2.211191263194157e-07, 'epoch': 2.81}
{'loss': 0.3063, 'grad_norm': 1.0764950513839722, 'learning_rate': 2.155766774950019e-07, 'epoch': 2.81}
{'loss': 0.3656, 'grad_norm': 1.1453220844268799, 'learning_rate': 2.1010381823871052e-07, 'epoch': 2.81}
{'loss': 0.3679, 'grad_norm': 1.1564558744430542, 'learning_rate': 2.0470058747505516e-07, 'epoch': 2.82}
{'loss': 0.3473, 'grad_norm': 1.1049138307571411, 'learning_rate': 1.9936702363333116e-07, 'epoch': 2.82}
{'loss': 0.3451, 'grad_norm': 1.1736451387405396, 'learning_rate': 1.9410316464734235e-07, 'epoch': 2.82}
{'loss': 0.3369, 'grad_norm': 1.1162666082382202, 'learning_rate': 1.8890904795513476e-07, 'epoch': 2.82}
{'loss': 0.3657, 'grad_norm': 1.2739760875701904, 'learning_rate': 1.8378471049872448e-07, 'epoch': 2.83}
{'loss': 0.3283, 'grad_norm': 1.1490813493728638, 'learning_rate': 1.7873018872383797e-07, 'epoch': 2.83}
{'loss': 0.3407, 'grad_norm': 1.1408244371414185, 'learning_rate': 1.7374551857965882e-07, 'epoch': 2.83}
{'loss': 0.3214, 'grad_norm': 1.0850945711135864, 'learning_rate': 1.688307355185592e-07, 'epoch': 2.83}
{'loss': 0.3326, 'grad_norm': 1.144250750541687, 'learning_rate': 1.6398587449585557e-07, 'epoch': 2.84}
{'loss': 0.3115, 'grad_norm': 1.0854090452194214, 'learning_rate': 1.592109699695643e-07, 'epoch': 2.84}
{'loss': 0.3467, 'grad_norm': 1.1655609607696533, 'learning_rate': 1.5450605590014544e-07, 'epoch': 2.84}
{'loss': 0.3591, 'grad_norm': 1.174086093902588, 'learning_rate': 1.498711657502716e-07, 'epoch': 2.84}
{'loss': 0.3514, 'grad_norm': 1.1286511421203613, 'learning_rate': 1.453063324845827e-07, 'epoch': 2.85}
{'loss': 0.343, 'grad_norm': 1.1341125965118408, 'learning_rate': 1.408115885694572e-07, 'epoch': 2.85}
{'loss': 0.3361, 'grad_norm': 1.1970288753509521, 'learning_rate': 1.3638696597277678e-07, 'epoch': 2.85}
{'loss': 0.3522, 'grad_norm': 1.1904951333999634, 'learning_rate': 1.3203249616369873e-07, 'epoch': 2.85}
{'loss': 0.3189, 'grad_norm': 1.0590105056762695, 'learning_rate': 1.277482101124383e-07, 'epoch': 2.86}
{'loss': 0.3329, 'grad_norm': 1.0525282621383667, 'learning_rate': 1.23534138290039e-07, 'epoch': 2.86}
{'loss': 0.3281, 'grad_norm': 1.0853245258331299, 'learning_rate': 1.193903106681671e-07, 'epoch': 2.86}
{'loss': 0.3264, 'grad_norm': 1.1774380207061768, 'learning_rate': 1.1531675671888621e-07, 'epoch': 2.86}
{'loss': 0.3643, 'grad_norm': 1.144855260848999, 'learning_rate': 1.1131350541445873e-07, 'epoch': 2.87}
{'loss': 0.3189, 'grad_norm': 1.214931845664978, 'learning_rate': 1.0738058522713147e-07, 'epoch': 2.87}
{'loss': 0.3543, 'grad_norm': 1.200552225112915, 'learning_rate': 1.0351802412893797e-07, 'epoch': 2.87}
{'loss': 0.3377, 'grad_norm': 1.0515130758285522, 'learning_rate': 9.972584959149989e-08, 'epoch': 2.87}
{'loss': 0.3388, 'grad_norm': 1.1879841089248657, 'learning_rate': 9.60040885858271e-08, 'epoch': 2.88}
{'loss': 0.3902, 'grad_norm': 1.1622014045715332, 'learning_rate': 9.235276758212896e-08, 'epoch': 2.88}
{'loss': 0.3336, 'grad_norm': 1.0798134803771973, 'learning_rate': 8.87719125496278e-08, 'epoch': 2.88}
{'loss': 0.334, 'grad_norm': 1.0917949676513672, 'learning_rate': 8.526154895636907e-08, 'epoch': 2.88}
{'loss': 0.3578, 'grad_norm': 1.0741592645645142, 'learning_rate': 8.182170176904702e-08, 'epoch': 2.89}
{'loss': 0.3803, 'grad_norm': 1.042008399963379, 'learning_rate': 7.845239545282046e-08, 'epoch': 2.89}
{'loss': 0.3469, 'grad_norm': 1.1798949241638184, 'learning_rate': 7.515365397114282e-08, 'epoch': 2.89}
{'loss': 0.3536, 'grad_norm': 1.1303021907806396, 'learning_rate': 7.192550078559013e-08, 'epoch': 2.89}
{'loss': 0.3319, 'grad_norm': 1.0515127182006836, 'learning_rate': 6.876795885569554e-08, 'epoch': 2.9}
{'loss': 0.3233, 'grad_norm': 1.2166903018951416, 'learning_rate': 6.568105063878394e-08, 'epoch': 2.9}
{'loss': 0.3221, 'grad_norm': 1.083587408065796, 'learning_rate': 6.26647980898143e-08, 'epoch': 2.9}
{'loss': 0.3483, 'grad_norm': 1.0900540351867676, 'learning_rate': 5.97192226612242e-08, 'epoch': 2.9}
{'loss': 0.2878, 'grad_norm': 1.1082381010055542, 'learning_rate': 5.684434530277005e-08, 'epoch': 2.91}
{'loss': 0.3423, 'grad_norm': 1.1042824983596802, 'learning_rate': 5.404018646138931e-08, 'epoch': 2.91}
{'loss': 0.3163, 'grad_norm': 1.087544322013855, 'learning_rate': 5.1306766081048456e-08, 'epoch': 2.91}
{'loss': 0.3584, 'grad_norm': 1.199300765991211, 'learning_rate': 4.8644103602600856e-08, 'epoch': 2.91}
{'loss': 0.3455, 'grad_norm': 1.1098541021347046, 'learning_rate': 4.605221796365023e-08, 'epoch': 2.91}
{'loss': 0.3214, 'grad_norm': 1.2551301717758179, 'learning_rate': 4.3531127598414045e-08, 'epoch': 2.92}
{'loss': 0.3702, 'grad_norm': 1.1778273582458496, 'learning_rate': 4.108085043759813e-08, 'epoch': 2.92}
{'loss': 0.3385, 'grad_norm': 1.264316201210022, 'learning_rate': 3.870140390826005e-08, 'epoch': 2.92}
{'loss': 0.3704, 'grad_norm': 1.1832072734832764, 'learning_rate': 3.639280493369368e-08, 'epoch': 2.92}
{'loss': 0.3221, 'grad_norm': 1.0755815505981445, 'learning_rate': 3.4155069933301535e-08, 'epoch': 2.93}
{'loss': 0.3732, 'grad_norm': 1.2728983163833618, 'learning_rate': 3.198821482248593e-08, 'epoch': 2.93}
{'loss': 0.3679, 'grad_norm': 1.2385250329971313, 'learning_rate': 2.9892255012528013e-08, 'epoch': 2.93}
{'loss': 0.3665, 'grad_norm': 1.1120760440826416, 'learning_rate': 2.7867205410484488e-08, 'epoch': 2.93}
{'loss': 0.3552, 'grad_norm': 1.211735725402832, 'learning_rate': 2.5913080419075477e-08, 'epoch': 2.94}
{'loss': 0.3473, 'grad_norm': 1.1146302223205566, 'learning_rate': 2.4029893936586835e-08, 'epoch': 2.94}
{'loss': 0.3748, 'grad_norm': 1.1032601594924927, 'learning_rate': 2.2217659356771337e-08, 'epoch': 2.94}
{'loss': 0.3759, 'grad_norm': 1.2719708681106567, 'learning_rate': 2.0476389568749867e-08, 'epoch': 2.94}
{'loss': 0.3429, 'grad_norm': 1.092026948928833, 'learning_rate': 1.8806096956923704e-08, 'epoch': 2.95}
{'loss': 0.3457, 'grad_norm': 1.0960438251495361, 'learning_rate': 1.7206793400880163e-08, 'epoch': 2.95}
{'loss': 0.3837, 'grad_norm': 1.0728689432144165, 'learning_rate': 1.5678490275319315e-08, 'epoch': 2.95}
{'loss': 0.314, 'grad_norm': 1.1706000566482544, 'learning_rate': 1.4221198449960727e-08, 'epoch': 2.95}
{'loss': 0.3572, 'grad_norm': 1.1231294870376587, 'learning_rate': 1.2834928289472415e-08, 'epoch': 2.96}
{'loss': 0.3777, 'grad_norm': 1.2053238153457642, 'learning_rate': 1.151968965339756e-08, 'epoch': 2.96}
{'loss': 0.3119, 'grad_norm': 1.1705020666122437, 'learning_rate': 1.0275491896084566e-08, 'epoch': 2.96}
{'loss': 0.3573, 'grad_norm': 1.1062664985656738, 'learning_rate': 9.102343866616014e-09, 'epoch': 2.96}
{'loss': 0.322, 'grad_norm': 1.0452773571014404, 'learning_rate': 8.000253908752031e-09, 'epoch': 2.97}
{'loss': 0.3767, 'grad_norm': 1.3383527994155884, 'learning_rate': 6.96922986086368e-09, 'epoch': 2.97}
{'loss': 0.3517, 'grad_norm': 1.0612504482269287, 'learning_rate': 6.0092790558852195e-09, 'epoch': 2.97}
{'loss': 0.3397, 'grad_norm': 1.223693609237671, 'learning_rate': 5.120408321256376e-09, 'epoch': 2.97}
{'loss': 0.3322, 'grad_norm': 1.0888296365737915, 'learning_rate': 4.302623978875709e-09, 'epoch': 2.98}
{'loss': 0.3825, 'grad_norm': 1.222970962524414, 'learning_rate': 3.555931845053984e-09, 'epoch': 2.98}
{'loss': 0.3267, 'grad_norm': 1.0718072652816772, 'learning_rate': 2.8803372304775366e-09, 'epoch': 2.98}
{'loss': 0.3274, 'grad_norm': 1.1253072023391724, 'learning_rate': 2.2758449401638628e-09, 'epoch': 2.98}
{'loss': 0.3304, 'grad_norm': 1.1333985328674316, 'learning_rate': 1.7424592734316403e-09, 'epoch': 2.99}
{'loss': 0.3774, 'grad_norm': 1.1388790607452393, 'learning_rate': 1.2801840238707565e-09, 'epoch': 2.99}
{'loss': 0.3837, 'grad_norm': 1.180029273033142, 'learning_rate': 8.890224793123292e-10, 'epoch': 2.99}
{'loss': 0.3569, 'grad_norm': 1.2269368171691895, 'learning_rate': 5.689774218065047e-10, 'epoch': 2.99}
{'loss': 0.355, 'grad_norm': 1.1044232845306396, 'learning_rate': 3.2005112760358225e-10, 'epoch': 3.0}
{'loss': 0.4058, 'grad_norm': 1.2471342086791992, 'learning_rate': 1.4224536713847158e-10, 'epoch': 3.0}
{'loss': 0.3356, 'grad_norm': 2.287883996963501, 'learning_rate': 3.556140501514982e-11, 'epoch': 3.0}
{'train_runtime': 15688.969, 'train_samples_per_second': 9.897, 'train_steps_per_second': 0.077, 'train_loss': 0.6469688789098842, 'epoch': 3.0}
/export/home2/weijie210/miniconda3/envs/cot/lib/python3.10/site-packages/torch/distributed/fsdp/fully_sharded_data_parallel.py:690: FutureWarning: FSDP.state_dict_type() and FSDP.set_state_dict_type() are being deprecated. Please use APIs, get_state_dict() and set_state_dict(), which can support different parallelisms, FSDP1, FSDP2, DDP. API doc: https://pytorch.org/docs/stable/distributed.checkpoint.html#torch.distributed.checkpoint.state_dict.get_state_dict .Tutorial: https://pytorch.org/tutorials/recipes/distributed_checkpoint_recipe.html .
  warnings.warn(
